ID	PAGE	TYPE	ITALIAN	MALAY	DOCULECT	WORD	WORD2	tokenized	transliterated	transliterated_common	TOBA_BATAK_SOURCE	REMARK
1402	278	word	Stregato dal diavolo	Chená giin	ENGGANO	Enocuè	enocuè	e n o c u è	e n o k u E	enokuE		
1403	278	word	Stritolare	Túmbuc	NIAS	Muta	muta	m u t a	m u t a	muta		
1404	278	word	Stritolare	Túmbuc	TOBA_BATAK	Mangulatac	mangulatac	m a n g u l a t a c	m a n j u l a t a k	manjulatak	J. S. A. Van Dissel	
1405	278	word	Stritolare	Túmbuc	ENGGANO	Bachechè	bachechè	b a ch e ch è	b a k e k E	bakekE		
1406	278	word	Stupirsi	Heirán	NIAS	D<i>o</i>d<i>o</i> mate	dodo mate	d o d o # m a t e	d o d o # m a t e	dodo mate		
1407	278	word	Stupirsi	Heirán	TOBA_BATAK				⁇	⁇		
1408	278	word	Stupirsi	Heirán	ENGGANO	Eachidà	eachidà	e a ch i d à	e a k i d a	eakida		
1409	278	word	Subito	Sebentár	NIAS	Dania	dania	d a n i a	d a n i a	dania		GPWR--Reciprocal (?)
1410	278	word	Subito	Sebentár	TOBA_BATAK	Tocchinnai	tocchinnai	t o c ch i n n ai	t o k k i n n a:i	tokkinna:i		GPWR--Reciprocal (?)
1411	278	word	Subito	Sebentár	ENGGANO	Paniha	paniha	p a n i h a	p a n i x a	panixa		GPWR--Reciprocal (?)
1412	278	word	Suo	Dia púnia	NIAS	Nia	nia	n i a	n i a	nia		
1413	278	word	Suo	Dia púnia	TOBA_BATAK				⁇	⁇		
1414	278	word	Suo	Dia púnia	ENGGANO	Eharudia	eharudia	e h a r u d i a	e h a r u d i a	eharudia		
1415	278	word	Superfluo	Limpah	NIAS	L<i>o</i>ra	lora	l o r a	l o r a	lora		
1416	278	word	Superfluo	Limpah	TOBA_BATAK				⁇	⁇		
1417	278	word	Superfluo	Limpah	ENGGANO	Echienia	echienia	e ch i e n i a	e k i e n i a	ekienia		
1418	278	word	Svegliarsi	Bangún	NIAS				⁇	⁇		
1419	278	word	Svegliarsi	Bangún	TOBA_BATAK	Tarsungul	tarsungul	t a r s u n g u l	t a r s u n j u l	tarsunjul		
1420	278	word	Svegliarsi	Bangún	ENGGANO	Baharo	baharo	b a h a r o	b a h a r o	baharo		
1421	278	word	Tagliare	Poton	NIAS	Laforo	laforo	l a f o r o	l a f o r o	laforo		
1422	278	word	Tagliare	Poton	TOBA_BATAK	Manangoi	manangoi	m a n a n g o i	m a n a n j o i	mananjoi	J. S. A. Van Dissel	
1423	278	word	Tagliare	Poton	ENGGANO	Huca	huca	h u c a	h u k a	huka		
1424	278	word	Tagliar barba	Ciucur	NIAS	Laforo gambi	laforo gambi	l a f o r o # g a m b i	l a f o r o # j a m b i	laforo jambi		
1425	278	word	Tagliar barba	Ciucur	TOBA_BATAK				⁇	⁇		
1426	278	word	Tagliar barba	Ciucur	ENGGANO	Moonè	moonè	m o o n è	m o o n E	moonE		
1427	278	word	Tagliar boschi	Poton rimbu	NIAS	Fanaba	fanaba	f a n a b a	f a n a b a	fanaba		
1428	278	word	Tagliar boschi	Poton rimbu	TOBA_BATAK				⁇	⁇		
1429	278	word	Tagliar boschi	Poton rimbu	ENGGANO	Eápia	eápia	e á p i a	e a p i a	eapia		
1430	278	word	Tagliente	Tagiám	NIAS	Atar<i>o</i>	ataro	a t a r o	a t a r o	ataro		
1431	278	word	Tagliente	Tagiám	TOBA_BATAK	Mangiris	mangiris	m a n gi r i s	m a n c r i s	mancris		
1432	278	word	Tagliente	Tagiám	ENGGANO	Eorodia	eorodia	e o r o d i a	e o r o d i a	eorodia		
1433	278	word	Temere	Tacút	NIAS	Moghichi	moghichi	m o g h i ch i	m o j h i k i	mojhiki		
1434	278	word	Temere	Tacút	TOBA_BATAK	Bijar	bijar	b i j a r	b i j a r	bijar		
1435	278	word	Temere	Tacút	ENGGANO	Caho	caho	c a h o	k a h o	kaho		
1436	278	word	Temuto	Tacút acan dia	NIAS	Cabúa	cabúa	c a b ú a	k a b u a	kabua		
1437	278	word	Temuto	Tacút acan dia	TOBA_BATAK				⁇	⁇		
1438	278	word	Temuto	Tacút acan dia	ENGGANO	Coeue	coeue	c o e u e	k o e u e	koeue		
1439	278	word	Terra	Tana	NIAS	Tano	tano	t a n o	t a n o	tano		
1440	278	word	Terra	Tana	TOBA_BATAK	Tano	tano	t a n o	t a n o	tano		
1441	278	word	Terra	Tana	ENGGANO	Elopo	elopo	e l o p o	e l o p o	elopo		
1442	278	word	Terremoto	Goiáng tana	NIAS	Durú	durú	d u r ú	d u r u	duru		
1443	278	word	Terremoto	Goiáng tana	TOBA_BATAK	Lalo	lalo	l a l o	l a l o	lalo		
1444	278	word	Terremoto	Goiáng tana	ENGGANO	Edihio	edihio	e d i h i o	e d i x i o	edixio		
1445	278	word	Testa	Capala	NIAS	Hog<i>o</i>	hogo	h o g o	h o j o	hojo		
1446	278	word	Testa	Capala	TOBA_BATAK	Ulu	ulu	u l u	u l u	ulu		
1447	278	word	Testa	Capala	ENGGANO	Euru	euru	e u r u	e u r u	euru		
1448	278	word	Testa	Capala	ENGGANO	Epua ulu	epua ulu	e p u a # u l u	e p u a # u l u	epua ulu		
1449	278	word	Testimonio	Sacsí	NIAS	Sano<i>ng</i>oni	sanongoni	s a n o n g o n i	s a n o n j o n i	sanonjoni		
1450	278	word	Testimonio	Sacsí	TOBA_BATAK	Si tindangi	si tindangi	s i # t i n d a n gi	s i # t i n d a n c	si tindanc	J. S. A. Van Dissel	
1451	278	word	Testimonio	Sacsí	ENGGANO	Ecaca chipuoa	ecaca chipuoa	e c a c a # ch i p u o a	e k a k a # k i p u o a	ekaka kipuoa		
1452	278	word	Testimonianza	Hal ber sacsí	NIAS	Lafaduhu	lafaduhu	l a f a d u h u	l a f a d u h u	lafaduhu		M--hal bersacsí
1453	278	word	Testimonianza	Hal ber sacsí	TOBA_BATAK				⁇	⁇		M--hal bersacsí
1454	278	word	Testimonianza	Hal ber sacsí	ENGGANO	Epuha euba	epuha euba	e p u h a # e u b a	e p u h a # e u b a	epuha euba		M--hal bersacsí
1455	278	word	Testimonianza	Hal ber sacsí	ENGGANO	Eho uba	eho uba	e h o # u b a	e h o # u b a	eho uba		M--hal bersacsí
1456	278	word	Tetto di casa	Bumbo-ng- ; Atap	NIAS	Bulu nomo	bulu nomo	b u l u # n o m o	b u l u # n o m o	bulu nomo		
1457	278	word	Tetto di casa	Bumbo-ng- ; Atap	TOBA_BATAK	Tarup	tarup	t a r u p	t a r u p	tarup		
1458	278	word	Tetto di casa	Bumbo-ng- ; Atap	ENGGANO				⁇	⁇		
1459	278	word	Timido	Penactú	NIAS	Atau	atau	a t au	a t a:u	ata:u		
1460	278	word	Timido	Penactú	TOBA_BATAK	Biiar	biiar	b i i a r	b i i a r	biiar	J. S. A. Van Dissel	
1461	278	word	Timido	Penactú	ENGGANO	Ucania	ucania	u c a n i a	u k a n i a	ukania		
1462	278	word	Tirar pietre	Lutar batú	NIAS	Latebu gara	latebu gara	l a t e b u # g a r a	l a t e b u # j a r a	latebu jara		
1463	278	word	Tirar pietre	Lutar batú	TOBA_BATAK	Mangalutarhon	mangalutarhon	m a n g a l u t a r h o n	m a n j a l u t a r h o n	manjalutarhon	J. S. A. Van Dissel	
1464	278	word	Tirar pietre	Lutar batú	ENGGANO	Eabuaa	eabuaa	e a b u a a	e a b u a a	eabuaa		
1465	278	word	Torcia	Damar	NIAS	D<i>o</i>god<i>o</i>go	dogodogo	d o g o d o g o	d o j o d o j o	dojodojo		
1466	278	word	Torcia	Damar	TOBA_BATAK	Sulu²	sulu²	s u l u ²	s u l u ²	sulu²	J. S. A. Van Dissel	
1467	278	word	Torcia	Damar	ENGGANO	Ehaenui	ehaenui	e h ae n u i	e h a:e n u i	eha:enui		
1468	279	word	Tormentare	Meniachít	NIAS	Mamacao	mamacao	m a m a c ao	m a m a k a:o	mamaka:o		
1469	279	word	Tormentare	Meniachít	TOBA_BATAK				⁇	⁇		
1470	279	word	Tormentare	Meniachít	ENGGANO	Baridaha aho	baridaha aho	b a r i d a h a # a h o	b a r i d a h a # a h o	baridaha aho		
1471	279	word	Tossire	Batúc	NIAS	Mochehacheha	mochehacheha	m o ch e h a ch e h a	m o k e h a k e h a	mokehakeha		
1472	279	word	Tossire	Batúc	TOBA_BATAK	Bntuc	bntuc	b n t u c	b n t u k	bntuk	J. S. A. Van Dissel	
1473	279	word	Tossire	Batúc	ENGGANO	Ehe	ehe	e h e	e h e	ehe		
1474	279	word	Trattative matrimoniali	Porgiangián cawín	NIAS	Famalúa li	famalúa li	f a m a l ú a # l i	f a m a l u a # l i	famalua li		M--perjanjian kawin
1475	279	word	Trattative matrimoniali	Porgiangián cawín	TOBA_BATAK				⁇	⁇		M--perjanjian kawin
1476	279	word	Trattative matrimoniali	Porgiangián cawín	ENGGANO	Chipenanau	chipenanau	ch i p e n a n au	k i p e n a n a:u	kipenana:u		M--perjanjian kawin
1477	279	word	Tremare (di terremoto)	Goiá-ng-	NIAS				⁇	⁇		
1478	279	word	Tremare (di terremoto)	Goiá-ng-	TOBA_BATAK	Humuntal	humuntal	h u m u n t a l	h u m u n t a l	humuntal		
1479	279	word	Tremare (di terremoto)	Goiá-ng-	ENGGANO				⁇	⁇		
1480	279	word	Tremare		NIAS				⁇	⁇		
1481	279	word	Tremare		TOBA_BATAK				⁇	⁇		
1482	279	word	Tremare		ENGGANO	Cheachininichi	cheachininichi	ch e a ch i n i n i ch i	k e a k i n i n i k i	keakininiki		
1483	279	word	Trovare	Dapát	NIAS	Nis<i>o</i>ndra	nisondra	n i s o n d r a	n i s o n d r a	nisondra		GPWR--reciprocal (?)
1484	279	word	Trovare	Dapát	TOBA_BATAK	Mandapot	mandapot	m a n d a p o t	m a n d a p o t	mandapot		GPWR--reciprocal (?)
1485	279	word	Trovare	Dapát	ENGGANO	Pacoha	pacoha	p a c o h a	p a k o h a	pakoha		GPWR--reciprocal (?)
1486	279	word	Tutti	Samognia	NIAS	Fefu	fefu	f e f u	f e f u	fefu		
1487	279	word	Tutti	Samognia	TOBA_BATAK	Saluhutna	saluhutna	s a l u h u t n a	s a l u h u t n a	saluhutna		
1488	279	word	Tutti	Samognia	ENGGANO	Chidara	chidara	ch i d a r a	k i d a r a	kidara		
1489	279	word	Unghia	Cucú	NIAS	Saa	saa	s a a	s a a	saa		
1490	279	word	Unghia	Cucú	TOBA_BATAK	Nuhu	nuhu	n u h u	n u h u	nuhu		
1491	279	word	Unghia	Cucú	ENGGANO	Canuúnu	canuúnu	c a n u ú n u	k a n u u n u	kanuunu		
1492	279	word	Unghia	Cucú	ENGGANO	Eca uapo	eca uapo	e c a # u a p o	e k a # u a p o	eka uapo		
1493	279	word	Uomo	Orang	NIAS	Niha	niha	n i h a	n i x a	nixa		
1494	279	word	Uomo	Orang	TOBA_BATAK	Giolma	giolma	gi o l m a	c o l m a	colma		
1495	279	word	Uomo	Orang	ENGGANO	Caca	caca	c a c a	k a k a	kaka		
1496	279	word	Uovo	Telor	NIAS	Adúlo	adúlo	a d ú l o	a d u l o	adulo		
1497	279	word	Uovo	Telor	TOBA_BATAK	Pira	pira	p i r a	p i r a	pira		
1498	279	word	Uovo	Telor	ENGGANO	Iara	iara	i a r a	i a r a	iara		
1499	279	word	Utero	Pe-ng-anacán	NIAS	Naha nono	naha nono	n a h a # n o n o	n a h a # n o n o	naha nono		
1500	279	word	Utero	Pe-ng-anacán	TOBA_BATAK	Paranahan	paranahan	p a r a n a h a n	p a r a n a h a n	paranahan		
1501	279	word	Utero	Pe-ng-anacán	ENGGANO	Caacheo	caacheo	c a a ch e o	k a a k e o	kaakeo		
1502	279	word	Utile	Berguna	NIAS	Ta uno	ta uno	t a # u n o	t a # u n o	ta uno		
1503	279	word	Utile	Berguna	TOBA_BATAK	Buwat	buwat	b u w a t	b u w a t	buwat		
1504	279	word	Utile	Berguna	ENGGANO	Eharuca	eharuca	e h a r u c a	e h a r u k a	eharuka		
1505	279	word	Ubriaco	Mabúc	NIAS	Mabú	mabú	m a b ú	m a b u	mabu		
1506	279	word	Ubriaco	Mabúc	TOBA_BATAK				⁇	⁇		
1507	279	word	Ubriaco	Mabúc	ENGGANO	Eipuru	eipuru	ei p u r u	e:i p u r u	e:ipuru		
1508	279	word	Uccello	Buróng	NIAS	Fòfo	fòfo	f ò f o	f O f o	fOfo		
1509	279	word	Uccello	Buróng	TOBA_BATAK	Pidong	pidong	p i d o n g	p i d o n j	pidonj		
1510	279	word	Uccello	Buróng	ENGGANO	Cheèpa	cheèpa	ch e è p a	k e E p a	keEpa		
1511	279	word	Uccidere	Bunú	NIAS	Famunu	famunu	f a m u n u	f a m u n u	famunu		GPWR--reciprocal (?)
1512	279	word	Uccidere	Bunú	TOBA_BATAK	Mamunu	mamunu	m a m u n u	m a m u n u	mamunu		GPWR--reciprocal (?)
1513	279	word	Uccidere	Bunú	ENGGANO	Pacahalè	pacahalè	p a c a h a l è	p a k a h a l E	pakahalE		GPWR--reciprocal (?)
1514	279	word	Uguale	Sama	NIAS	Faoma	faoma	f ao m a	f a:o m a	fa:oma		GPWR--reciprocal (?)
1515	279	word	Uguale	Sama	TOBA_BATAK	So<i>ng</i>on	songon	s o n g o n	s o n j o n	sonjon		GPWR--reciprocal (?)
1516	279	word	Uguale	Sama	ENGGANO	Panacona	panacona	p a n a c o n a	p a n a k o n a	panakona		GPWR--reciprocal (?)
1517	279	word	Va bene	Baíc	NIAS	Lau	lau	l au	l a:u	la:u		
1518	279	word	Va bene	Baíc	TOBA_BATAK	Ima dengan	ima dengan	i m a # d e n g a n	i m a # d e n j a n	ima denjan	J. S. A. Van Dissel	
1519	279	word	Va bene	Baíc	ENGGANO	Abaua	abaua	a b au a	a b a:u a	aba:ua		
1520	279	word	Vaiolato	Bertciapúc	NIAS	Bahibahino	bahibahino	b a h i b a h i n o	b a h i b a h i n o	bahibahino		
1521	279	word	Vaiolato	Bertciapúc	TOBA_BATAK				⁇	⁇		
1522	279	word	Vaiolato	Bertciapúc	ENGGANO	Capochepeche	capochepeche	c a p o ch e p e ch e	k a p o k e p e k e	kapokepeke		
1523	279	word	Vaiolo	Tciaciar	NIAS				⁇	⁇		GPWR--reciprocal (?)
1524	279	word	Vaiolo	Tciaciar	TOBA_BATAK				⁇	⁇		GPWR--reciprocal (?)
1525	279	word	Vaiolo	Tciaciar	ENGGANO	Pacunuio	pacunuio	p a c u n u i o	p a k u n u i o	pakunuio		GPWR--reciprocal (?)
1526	279	word	Vai via	Pighí	NIAS	Mofano	mofano	m o f a n o	m o f a n o	mofano		
1527	279	word	Vai via	Pighí	TOBA_BATAK	Ale mundur do laho do	ale mundur do laho do	a l e # m u n d u r # d o # l a h o # d o	a l e # m u n d u r # d o # l a h o # d o	ale mundur do laho do		
1528	279	word	Vai via	Pighí	ENGGANO	Uaha nooni	uaha nooni	u a h a # n o o n i	u a h a # n o o n i	uaha nooni		
1529	279	word	Valoroso	Braní	NIAS	Amui	amui	a m u i	a m u i	amui		
1530	279	word	Valoroso	Braní	TOBA_BATAK	Begu	begu	b e g u	b e j u	beju		
1531	279	word	Valoroso	Braní	ENGGANO	Chèoba elà ibudia	chèoba elà ibudia	ch è o b a # e l à # i b u d i a	k E o b a # e l a # i b u d i a	kEoba ela ibudia		
1532	279	word	Vomitare	Muntah	NIAS				⁇	⁇		
1533	279	word	Vomitare	Muntah	TOBA_BATAK	Marompas	marompas	m a r o m p a s	m a r o m p a s	marompas		
1534	279	word	Vomitare	Muntah	ENGGANO	Cheoa	cheoa	ch e o a	k e o a	keoa		
1535	279	word	Vecchio	Tua	NIAS	Atúa	atúa	a t ú a	a t u a	atua		
1536	279	word	Vecchio	Tua	TOBA_BATAK	Matua	matua	m a t u a	m a t u a	matua		
1537	279	word	Vecchio	Tua	ENGGANO	Capu	capu	c a p u	k a p u	kapu		
1538	279	word	Vedere	Liát	NIAS	Mamaigi	mamaigi	m a m ai gi	m a m a:i c	mama:ic		
1539	279	word	Vedere	Liát	TOBA_BATAK	Mornida	mornida	m o r n i d a	m o r n i d a	mornida		
1540	279	word	Vedere	Liát	ENGGANO	Pua	pua	p u a	p u a	pua		
1541	279	word	Vedova	Bálu prampuán	NIAS	Laha mbanùa	laha mbanùa	l a h a # m b a n ù a	l a h a # m b a n u a	laha mbanua		
1542	279	word	Vedova	Bálu prampuán	TOBA_BATAK	Balu	balu	b a l u	b a l u	balu		
1543	279	word	Vedova	Bálu prampuán	ENGGANO	Cabócu	cabócu	c a b ó c u	k a b o k u	kaboku		
1544	279	word	Vedovo	Bálu lachí lachí	NIAS	Si mate donga	si mate donga	s i # m a t e # d o n g a	s i # m a t e # d o n j a	si mate donja		
1545	279	word	Vedovo	Bálu lachí lachí	TOBA_BATAK				⁇	⁇		
1546	279	word	Vedovo	Bálu lachí lachí	ENGGANO	Purihio	purihio	p u r i h i o	p u r i x i o	purixio		
1547	279	word	Vedova che sposa il cognato		NIAS				⁇	⁇		
1548	279	word	Vedova che sposa il cognato		TOBA_BATAK				⁇	⁇		
1549	279	word	Vedova che sposa il cognato		ENGGANO	Eacoupi	eacoupi	e a c ou p i	e a k o:u p i	eako:upi		
1550	279	word	Vedova che sposa un altro uomo		NIAS				⁇	⁇		
1551	279	word	Vedova che sposa un altro uomo		TOBA_BATAK				⁇	⁇		
1552	279	word	Vedova che sposa un altro uomo		ENGGANO	Caaia	caaia	c a ai a	k a a:i a	kaa:ia		
1553	279	word	Vedovo che ripiglia moglie		NIAS				⁇	⁇		
1554	279	word	Vedovo che ripiglia moglie		TOBA_BATAK				⁇	⁇		
1555	279	word	Vedovo che ripiglia moglie		ENGGANO	Pohòchi	pohòchi	p o h ò ch i	p o h O k i	pohOki		
1556	279	word	Vendere	Giuál	NIAS	Nifamawe	nifamawe	n i f a m a w e	n i f a m a w e	nifamawe		
1557	279	word	Vendere	Giuál	TOBA_BATAK	Morgadis	morgadis	m o r g a d i s	m o r j a d i s	morjadis		
1558	279	word	Vendere	Giuál	ENGGANO	Pachèli enia	pachèli enia	p a ch è l i # e n i a	p a k E l i # e n i a	pakEli enia		
1559	279	word	Vendetta	Pembalasán	NIAS	Falaombalo	falaombalo	f a l ao m b a l o	f a l a:o m b a l o	fala:ombalo		
1560	279	word	Vendetta	Pembalasán	TOBA_BATAK	Balos	balos	b a l o s	b a l o s	balos		
1561	279	word	Vendetta	Pembalasán	ENGGANO	Uacoli ipurudia	uacoli ipurudia	u a c o l i # i p u r u d i a	u a k o l i # i p u r u d i a	uakoli ipurudia		
1562	279	word	Venire	Data-ng-	NIAS	Aine	aine	ai n e	a:i n e	a:ine		
1563	279	word	Venire	Data-ng-	TOBA_BATAK	Ro	ro	r o	r o	ro		
1564	279	word	Venire	Data-ng-	ENGGANO	Chicababa	chicababa	ch i c a b a b a	k i k a b a b a	kikababa		
1565	279	word	Vento	Agnín	NIAS	Angi	angi	a n gi	a n c	anc		
1566	279	word	Vento	Agnín	TOBA_BATAK	Alogo	alogo	a l o g o	a l o j o	alojo	J. S. A. Van Dissel	
1567	279	word	Vento	Agnín	ENGGANO	Chiu	chiu	ch i u	k i u	kiu		
1568	279	word	Ventre	Prút	NIAS	Talu	talu	t a l u	t a l u	talu		
1569	279	word	Ventre	Prút	TOBA_BATAK	Butuc	butuc	b u t u c	b u t u k	butuk		
1570	279	word	Ventre	Prút	ENGGANO	Echiteica	echiteica	e ch i t ei c a	e k i t e:i k a	ekite:ika		
1571	279	word	Ventre	Prút	ENGGANO	Echida	echida	e ch i d a	e k i d a	ekida		
1572	280	word	Ventre grosso	Prút besár	NIAS	Búto	búto	b ú t o	b u t o	buto		
1573	280	word	Ventre grosso	Prút besár	TOBA_BATAK	Mabubu	mabubu	m a b u b u	m a b u b u	mabubu		
1574	280	word	Ventre grosso	Prút besár	ENGGANO				⁇	⁇		
1575	280	word	Vergine	Gadís	NIAS	Ono alave	ono alave	o n o # a l a v e	o n o # a l a v e	ono alave		
1576	280	word	Vergine	Gadís	TOBA_BATAK	Dara	dara	d a r a	d a r a	dara	J. S. A. Van Dissel	
1577	280	word	Vergine	Gadís	ENGGANO	Poenamu	poenamu	p o e n a m u	p o e n a m u	poenamu		
1578	280	word	Verità	Butúl	NIAS	Si duhu	si duhu	s i # d u h u	s i # d u h u	si duhu		
1579	280	word	Verità	Butúl	TOBA_BATAK	Tutu	tutu	t u t u	t u t u	tutu		
1580	280	word	Verità	Butúl	ENGGANO	Ecunana	ecunana	e c u n a n a	e k u n a n a	ekunana		
1581	280	word	Verso	Ca	NIAS	Hò	hò	h ò	h O	hO		
1582	280	word	Verso	Ca	TOBA_BATAK	Di	di	d i	d i	di		
1583	280	word	Verso	Ca	ENGGANO	Ca	ca	c a	k a	ka		
1584	280	word	Viaggiare	Gialán	NIAS	Wecoli	wecoli	w e c o l i	w e k o l i	wekoli		
1585	280	word	Viaggiare	Gialán	TOBA_BATAK	Mordalan	mordalan	m o r d a l a n	m o r d a l a n	mordalan		
1586	280	word	Viaggiare	Gialán	ENGGANO	Caha cacocoi	caha cacocoi	c a h a # c a c o c o i	k a h a # k a k o k o i	kaha kakokoi		
1587	280	word	Vieni qui (detto a cani)		NIAS				⁇	⁇		
1588	280	word	Vieni qui (detto a cani)		TOBA_BATAK				⁇	⁇		
1589	280	word	Vieni qui (detto a cani)		ENGGANO	Ií	ií	i í	i i	ii		
1590	280	word	Vieni qui (detto a persone)	Mári sini	NIAS				⁇	⁇		
1591	280	word	Vieni qui (detto a persone)	Mári sini	TOBA_BATAK	Ale tu son ma ho	ale tu son ma ho	a l e # t u # s o n # m a # h o	a l e # t u # s o n # m a # h o	ale tu son ma ho		
1592	280	word	Vieni qui (detto a persone)	Mári sini	ENGGANO	Adeé	adeé	a d e é	a d e e	adee		
1593	280	word	Villaggio	Campó-ng-	NIAS	Banúa	banúa	b a n ú a	b a n u a	banua		
1594	280	word	Villaggio	Campó-ng-	TOBA_BATAK	Huta	huta	h u t a	h u t a	huta		
1595	280	word	Villaggio	Campó-ng-	ENGGANO	Caudara	caudara	c au d a r a	k a:u d a r a	ka:udara		
1596	280	word	Vincitore	Galíb	NIAS	Sim<i>o</i>na	simona	s i m o n a	s i m o n a	simona		
1597	280	word	Vincitore	Galíb	TOBA_BATAK	Na manaluhon	na manaluhon	n a # m a n a l u h o n	n a # m a n a l u h o n	na manaluhon	J. S. A. Van Dissel	
1598	280	word	Vincitore	Galíb	ENGGANO	Eeò	eeò	e e ò	e e O	eeO		
1599	280	word	Viso	Mucá	NIAS	Bava	bava	b a v a	b a v a	bava		
1600	280	word	Viso	Mucá	TOBA_BATAK				⁇	⁇		
1601	280	word	Viso	Mucá	ENGGANO	Ebaca	ebaca	e b a c a	e b a k a	ebaka		
1602	280	word	Vivente	Idup	NIAS	Auri	auri	au r i	a:u r i	a:uri		
1603	280	word	Vivente	Idup	TOBA_BATAK	Mangulu	mangulu	m a n g u l u	m a n j u l u	manjulu		
1604	280	word	Vivente	Idup	ENGGANO	Coda	coda	c o d a	k o d a	koda		
1605	280	word	Voce	Suara	NIAS	Li	li	l i	l i	li		
1606	280	word	Voce	Suara	TOBA_BATAK				⁇	⁇		
1607	280	word	Voce	Suara	ENGGANO	Egi	egi	e gi	e c	ec		
1608	280	word	Volare	Terbáng	NIAS	Hunombo	hunombo	h u n o m b o	h u n o m b o	hunombo		
1609	280	word	Volare	Terbáng	TOBA_BATAK	Haba<i>ng</i>	habang	h a b a n g	h a b a n j	habanj		
1610	280	word	Volare	Terbáng	ENGGANO	Eèpa	eèpa	e è p a	e E p a	eEpa		
1611	280	word	Volere	Mau	NIAS	Bech<i>o</i>ggu	bechoggu	b e c h o g g u	b e k h o j j u	bekhojju		
1612	280	word	Volere	Mau	TOBA_BATAK	Olo	olo	o l o	o l o	olo	J. S. A. Van Dissel	
1613	280	word	Volere	Mau	ENGGANO	Uacahapi	uacahapi	u a c a h a p i	u a k a h a p i	uakahapi		
1614	280	word	Vuoto	Cossóng	NIAS	L<i>o</i> osisi	lo osisi	l o # o s i s i	l o # o s i s i	lo osisi		
1615	280	word	Vuoto	Cossóng	TOBA_BATAK	Rumar	rumar	r u m a r	r u m a r	rumar	J. S. A. Van Dissel	
1616	280	word	Vuoto	Cossóng	ENGGANO	Chèoba hela	chèoba hela	ch è o b a # h e l a	k E o b a # h e l a	kEoba hela		
1617	280	word	Zanzara grande	Gnemúc	NIAS	Die	die	d i e	d i e	die		M--Gemúc
1618	280	word	Zanzara grande	Gnemúc	TOBA_BATAK	Ronhit	ronhit	r o n h i t	r o n h i t	ronhit	J. S. A. Van Dissel	M--Gemúc
1619	280	word	Zanzara grande	Gnemúc	ENGGANO	Echia	echia	e ch i a	e k i a	ekia		M--Gemúc
1620	280	word	Zanzara piccola		NIAS	Die	die	d i e	d i e	die		
1621	280	word	Zanzara piccola		TOBA_BATAK	Ronhit	ronhit	r o n h i t	r o n h i t	ronhit	J. S. A. Van Dissel	
1622	280	word	Zanzara piccola		ENGGANO	Comau	comau	c o m au	k o m a:u	koma:u		
1623	280	word	Zappa	Ciancúl	NIAS	Facu	facu	f a c u	f a k u	faku		E--It is interesting that Enggano does not have the word for Malay ""cangkul"" when Modigliani visited.
1624	280	word	Zappa	Ciancúl	TOBA_BATAK	Tambila<i>ng</i>	tambilang	t a m b i l a n g	t a m b i l a n j	tambilanj	J. S. A. Van Dissel	E--It is interesting that Enggano does not have the word for Malay ""cangkul"" when Modigliani visited.
1625	280	word	Zappa	Ciancúl	ENGGANO				⁇	⁇		E--It is interesting that Enggano does not have the word for Malay ""cangkul"" when Modigliani visited.
1626	280	word	Zoppicare	Timpáng	NIAS	Ahelahela	ahelahela	a h e l a h e l a	a h e l a h e l a	ahelahela		
1627	280	word	Zoppicare	Timpáng	TOBA_BATAK	Mempanghempang	mempanghempang	m e m p a n g h e m p a n g	m e m p a n j h e m p a n j	mempanjhempanj		
1628	280	word	Zoppicare	Timpáng	ENGGANO	Caracoiaidia	caracoiaidia	c a r a c o i ai d i a	k a r a k o i a:i d i a	karakoia:idia		
1629	280	word	Zucca	Labu	NIAS	Laidgiu	laidgiu	l ai d gi u	l a:i d c u	la:idcu		
1630	280	word	Zucca	Labu	TOBA_BATAK				⁇	⁇		
1631	280	word	Zucca	Labu	ENGGANO	Edoa	edoa	e d o a	e d o a	edoa		
1632	280	number	Uno	Satú	NIAS	Sára	sára	s á r a	s a r a	sara		
1633	280	number	Uno	Satú	TOBA_BATAK	Sáda	sáda	s á d a	s a d a	sada		
1634	280	number	Uno	Satú	ENGGANO	Cáic	cáic	c á i c	k a i k	kaik		
1635	280	number	Due	Duá	NIAS	Duá	duá	d u á	d u a	dua		
1636	280	number	Due	Duá	TOBA_BATAK	Dúwa	dúwa	d ú w a	d u w a	duwa		
1637	280	number	Due	Duá	ENGGANO	Adúwa	adúwa	a d ú w a	a d u w a	aduwa		
1638	280	number	Tre	Tiga	NIAS	T<i>o</i>lu	tolu	t o l u	t o l u	tolu		
1639	280	number	Tre	Tiga	TOBA_BATAK	Tòlu	tòlu	t ò l u	t O l u	tOlu		
1640	280	number	Tre	Tiga	ENGGANO	Acòlu	acòlu	a c ò l u	a k O l u	akOlu		
1641	280	number	Quattro	Ampát	NIAS	<i>O</i>fa	ofa	o f a	o f a	ofa		
1642	280	number	Quattro	Ampát	TOBA_BATAK	Opat	opat	o p a t	o p a t	opat		
1643	280	number	Quattro	Ampát	ENGGANO	Afa	afa	a f a	a f a	afa		
1644	280	number	Cinque	Líma	NIAS	Lima	lima	l i m a	l i m a	lima		
1645	280	number	Cinque	Líma	TOBA_BATAK	Líma	líma	l í m a	l i m a	lima		
1646	280	number	Cinque	Líma	ENGGANO	Alíme	alíme	a l í m e	a l i m e	alime		
